,Cueanexo,id_depto,Nombre
363,140544101,14021,INSTITUTO TECNICO SUPERIOR CORDOBA - ANEXO EXTENSION AULICA JUAREZ CELMAN
364,180034000,18161,ESCUELA PRIMARIA P/ADOLESC.Y ADULTOS Nº 50
365,180044300,18021,COLEGIO SECUNDARIO AGOP SEFERIAN
366,180052600,18119,ESCUELA Nº 242 GENERAL MANUEL BELGRANO
367,180064000,18021,ESCUELA Nº 290 DR.JUAN RAMON VIDAL
368,180072600,18042,ESCUELA Nº 705
369,180082600,18084,ESCUELA PRIMARIA P/ADOLESC.Y ADULTOS Nº 35
370,180087600,18112,ESCUELA Nº 286 TTE.ELIAS GALVAN
371,180131611,18063,J.I.N. Nº 6 - ESCUELA Nº 58
372,180157400,18021,CENTRO DE DESARROLLO INFANTIL MITAI ROGA XII
373,180157700,18021,ESCUELA JARDIN DE INFANTES N° 41 MARIA ELENA WALSH
374,180160603,18070,J.I.N. Nº 10 - ESCUELA Nº 348
375,220074000,22028,JARDIN DE INFANTES Nº 39
376,220166000,22140,BIBLIOTECA PUBLICA CENTRAL Nº 1 PROF. LEOPOLDO HERRERA
377,220182001,22021,JARDIN DE INFANTES Nº  155
378,220183500,22147,BIBLIOTECA ESCOLAR Nº 331 - EEP. Nº  452
379,220190601,22140,JARDIN DE INFANTES Nº 166 - ELVIRA MARIA DE JESUS RODRIGUEZ PASTORINO
380,220217903,22070,JARDIN DE INFANTES Nº 191 - ARCO IRIS
381,220221300,22077,P.E. INICIAL - PUERTO TIROL
382,220264000,22014,P.E. - C.E.F -PUERTO BERMEJO-
383,260018901,26098,ESCUELA AGROTÉCNICA PEÑIHUE
384,260031300,26014,Ranquil Huao
385,260046800,26007,ERNESTO CHE GUEVARA
386,300049300,30021,PEDRO GOYENA NOCT. 41
387,300060000,30056,PBRO. LUIS N. PALMA NOCT. 5
388,300093000,30091,INSTITUTO SUPERIOR DE FORMACION DOCENTE SALVADOR MACIA
389,300109300,30015,PRIV. MONSEÑOR ROSCH 92
390,300252400,30015,GENERAL J. J. VALLE 74
391,300262300,30084,ESCUELA SECUNDARIA 61
392,300263400,30105,ESCUELA SECUNDARIA JUAN RAMON TURANO 9
393,300299600,30084,ESA PROF. FERMIN CHAVEZ 81
394,300301400,30077,CENTRO PROVINCIAL DE EDUCACION FISICA PROF. MARIA INES BOLZAN 7
395,300311902,30091,CENTRO EDUCATIVO 433
396,300316916,30105,CENTRO FORMACION PROFESIONAL 460
397,300334100,30105,VIRGEN DEL LUJAN 62
398,300338100,30084,PRIV. NUESTRA SEÑORA DE LA ESTRELLA 239
399,340028500,34028,EPEP Nº440
400,340063600,34056,EPEP Nº428 OSCAR CASIMIRO RAMOS
401,340076900,34035,ESC. ESPECIAL Nº 9
402,340082602,34036,CENTRO DE FORMACION PROFESIONAL Nº 2 ANEXO 2 - EPEP Nº 349
403,340089800,34056,EPEP Nº 529 - EX DPTO. APLICACION VILLA 213
404,340106500,34021,CESEP Nº 20 - EPES Nº 18
405,380105009,38021,ESCUELA SECUNDARIA RURAL N 4 MEDIADA POR ENTORNOS VIRTUALES - LEON
406,420060400,42021,Colegio Secundario Presidente Arturo Umberto Illia
407,420093100,42140,Escuela N° 265
408,460034400,46091,ESC.N°272 VICENTE LOPEZ
409,460075904,46035,J.I.N. N°17 EXTENSION 04
410,500031500,50070,CAPITAN DE NAVIO JUAN CANEPA
411,500064500,50014,PROFESOR LUIS MORZONE
412,500067900,50105,VILLA 25 DE MAYO
413,500068100,50105,JUAN DE GARAY
414,500119602,50105, PAPA FRANCISCO
415,500145700,50049,MI HOGARCITO FELIZ
416,500152200,50028,JARDIN MATERNAL MI OTRA CASITA
417,500164200,50021,PABLO AGUSTIN DAGUERRE
418,500183100,50063,ESTACION JOSE FRANCISCO UGARTECHE
419,500184701,50098,SAN MARTIN PADRE EJEMPLAR (NUCLEO)
420,500221100,50014,SAN CAYETANO
421,500240300,50077,INSTITUTO SUPERIOR DIOCESANO SAN JOSE
422,500241402,50070,C.E.B.J.A. Nº 3249
423,540000900,54070,B.O.P. Nº 15
424,540008400,54028,ESC. ADULTOS Nº 19
425,540011701,54056,Aula Sat. Nº 01: ESC. Nº 533
426,540020200,54049,ESC. Nº 761: KA'AGUY PORÂ (BILINGUE)
427,540033200,54014,ESC. Nº 370: DRA. ALICIA MOREAU DE JUSTO
428,540037001,54091,Aula Sat. Nº 01: B.O.P. Nº 03
429,540044100,54091,ESC. Nº 141: DOMINGO BERRONDO
430,540050500,54091,ESC. Nº 191
431,540058700,54007,B.O.P. Nº 32
432,540061300,54070,ESC. Nº 226
433,540076900,54021,ESC. Nº 13: MADRE DE LOS PUEBLOS
434,540141700,54028,ESC. ADULTOS Nº 58
435,540166600,54007,NENI Nº 2042 (Sede ESC. Nº 638)
436,540174700,54021,ESC. ESPECIAL Nº 54 (Ex Aula Sat Nº 01: Esc. Especial Nº 04)
437,540178400,54028,INST. ALFA
438,540190500,54007,NENI Nº 2073 (Sede ESC. Nº 24)
439,540190501,54007,NENI Nº 2073 (Ext. ESC. Nº 63)
440,540196700,54098,C.F.P. Nº 29 (EX I.E.A. Nº 15)
441,540199800,54028,INST. SUP. CENTRO DE ESTUDIOS LACADEMIA
442,580013000,58035,ESCUELA PRIMARIA 115
443,580019100,58077,ESCUELA PRIMARIA  28 PROF.PRÓSPERO ALEMANDRI
444,580030507,58084,E.P.A. 4 ANEXO COLIPILLI
445,580080301,58077,CENTRO DE FORMACIÓN PROFESIONAL 16 ANEXO MANZANO AMARGO
446,580082200,58042,C.I.A. 4
447,580109100,58049,JARDÍN DE INFANTES 53
448,580112900,58035,CENTRO DE EDUCACIÓN FÍSICA 13
449,580113100,58035,I.F.E.S. COLEGIO SECUNDARIO
450,620012500,62035,ESCUELA PRIMARIA NRO.193    JOSE SABINO ROJAS
451,620022600,62042,INSTITUTO SANTA CATALINA VIRGEN Y MARTIR
452,620025400,62077,JARDIN DE INFANTES INDEPENDIENTE NRO. 6 RAYEN LIHUEN
453,620111800,62042,ESCUELA SECUNDARIA RIO NEGRO NRO.155
454,660024100,66140,ESCUELA DE EDUCACION TECNICA DR.LUIS FEDERICO LELOIR EX N° 5053
455,660053200,66133,CORONEL DIEGO LUCERO EX N° 576
456,660056400,66007,COLEGIO SECUNDARIO CRISTO REY
457,660089000,66126,ESCUELA GENERAL PIZARRO EX N° 149
458,660125100,66077,SAN CAYETANO BICHITO DE LUZ
459,660139300,66126,ESCUELA Nº 4794 - COLONIA SANTA ROSA
460,660147700,66126,INSTITUTO DE EDUCACION SUPERIOR TECNICA Nº 6042
461,660149400,66133,CACIQUE NICASIO MIRANDA
462,700027400,70028,PRESIDENTE HIPÓLITO YRIGOYEN
463,700100300,70070,ESCUELA DE EDUCACIÓN SECUNDARIA BATALLA DE TUCUMÁN
464,700113200,70035,CENTRO EDUCATIVO DE NIVEL SECUNDARIO C.E.N.S.EL RINCÓN
465,740065633,74049,ESCUELA PUBLICA DIGITAL ADULTOS N° 31 MERLO
466,740070600,74056,ESCUELA PUBLICA DIGITAL N° 35 JARILLA
467,780032300,78021,INSTITUTO PRIVADO AUSTRO (PRI)
468,820017302,82084,C.E.P.A. NRO 184 - ESCUELA NOCTURNA NRO 13
469,820035700,82021,ESCUELA NRO 900 AÑO DEL LIBERTADOR GENERAL SAN MARTIN
470,820047400,82119,E.E.S. ORIENTADA PART. INC. NRO 8111 NUESTRA SEÑORA DE LA MISERICORDIA
471,820048800,82070,ESCUELA NRO 317 BERNARDO ITURRASPE
472,820074100,82133,ESCUELA NRO 6077 JORGE NEWBERY
473,820078500,82042,ESCUELA TECNICA NRO 682 GENERAL GREGORIO LAS HERAS
474,820136500,82042,E.E.S. ORIENTADA PART. INC. NRO 3082 ESCUELA DE LOS PADRES
475,820267600,82084,E.E.S. ORIENTADA PART. INC. NRO 8038 MARÍA BICECCI
476,820273601,82070,ANEXO I - E.E.M.P.A. NRO 1031
477,820355700,82105,TALLER DE EDUCACION MANUAL NRO 123 DGO. FAUSTINO SARMIENTO
478,820357800,82084,TALLER DE EDUCACION MANUAL NRO 165 RUBEN DARIO
479,820394206,82042,CENTRO DE ALFABETIZACION NRO 252
480,820394209,82042,CENTRO DE ALFABETIZACION NRO 248
481,820454100,82049,E.E.S. ORIENTADA NRO 592
482,820464900,82007,ESCUELA NRO 1404 MALVINAS ARGENTINAS
483,820468201,82035,EXTENSION AULICA I.S.P. NRO 67
484,860019000,86098,ESCUELAN Nº1061
485,860053900,86126,ESCUELA Nº773 VIRGEN DE LA CONSOLACION
486,860092000,86105,ESCUELA Nº 890
487,860121400,86049,ESCUELA DE EDUCACION ESPECIAL N° 50
488,860143208,86091,AGRUPAMIENTO Nº 86033 ESC Nº 599
489,860148900,86035,ESCUELA Nº9 PABLO LASCANO
490,860150800,86070,ESCUELA N° 71 FRAY JUAN GRANDE
491,860158100,86049,JARDIN MUNICIPAL N° 2 MI CASITA
492,860223704,86189,Agrupamiento 86126 Esc. N° 122
493,900037600,90098,ESC. CORONEL JOSE IGNACIO MURGA
494,900053300,90084,ESC. DE LA PATRIA DR. MANUEL BELGRANO
495,900216300,90084,JARDIN MATERNO INFANTIL NUBECITA AZUL
496,900230900,90119,INST. LEO KANNER SRL
497,940000100,94007,JARDIN DE INFANTES Nº 1 - LA CALESITA ENCANTADA
498,60001800,6408,JARDÍN DE INFANTES Nº911 HEBE SAN MARTÍN DE DUPRAT
499,60046600,6568,ESCUELA DE EDUCACIÓN PRIMARIA Nº99 JOSÉ HERNANDEZ
500,60051100,6441,JARDÍN DE INFANTES Nº927 ALFONSINA STORNI
501,60053500,6462,JARDÍN DE INFANTES Nº902 ALFONSINA STORNI
502,60060500,6049,ESCUELA DE EDUCACIÓN PRIMARIA Nº43 DRA. CECILIA GRIERSON
503,60072500,6441,ESCUELA DE EDUCACIÓN PRIMARIA Nº43 JUAN JOSÉ ATENCIO
504,60191900,6490,INSTITUTO CORAZÓN INMACULADO DE MARÍA
505,60193501,6749,CENTRO DE ADULTOS Nº712/08
506,60314900,6441,ESCUELA DE EDUCACIÓN PRIMARIA Nº9 PROF. JUAN JAUREGUI
507,60370500,6539,ESCUELA DE EDUCACION INTEGRAL SIEMBRA
508,60404500,6784,CENTRO DE ADULTOS Nº701
509,60432200,6364,JARDÍN DE INFANTES Nº907
510,60455903,6763,CENTRO DE ADULTOS Nº721
511,60514800,6588,ESCUELA DE EDUCACIÓN SECUNDARIA Nº2 JOSÉ HERNÁNDEZ
512,60533900,6882,ESCUELA DE EDUCACIÓN PRIMARIA Nº25 MARIA MAGDALENA GÜEMES DE TEJADA
513,60551100,6049,JARDÍN DE INFANTES SAGRADA FAMILIA
514,60575300,6760,ESCUELA DE EDUCACIÓN SECUNDARIA TÉCNICA Nº2 REPÚBLICA ARGENTINA
515,60597300,6357,ESCUELA DE EDUCACIÓN PRIMARIA Nº20 DR. VICTORIANO E. MONTES
516,60614300,6063,ESCUELA DE ADULTOS Nº701 DON JOSÉ DE LA CUADRA
517,60648900,6105,JARDÍN DE INFANTES Nº910 JUAN ARTURO BERTON
518,60668300,6427,INSTITUTO ESCUELA JUAN PABLO II
519,60683400,6840,JARDÍN MUNICIPAL JOSÉ HERNANDEZ
520,60691700,6154,JARDÍN DE INFANTES Nº907 25 DE MAYO
521,60804600,6329,ESCUELA DE EDUCACIÓN PRIMARIA Nº7 GENERAL MANUEL BELGRANO
522,60843100,6270,ESCUELA DE ADULTOS Nº703
523,60856500,6791,ESCUELA DE EDUCACIÓN PRIMARIA Nº32 BALDOMERA GÜIRALDES
524,60881600,6063,ESCUELA DE EDUCACIÓN SECUNDARIA AGRARIA SAN JOSÉ
525,60895600,6490,ESCUELA DE EDUCACIÓN PRIMARIA Nº26 PAULA ALBARRACIN DE SARMIENTO
526,60901400,6098,ESCUELA DE EDUCACIÓN PRIMARIA Nº3 HIPOLITO YRIGOYEN
527,60903200,6260,ESCUELA DE EDUCACIÓN SECUNDARIA Nº11
528,60905500,6364,ESCUELA DE EDUCACIÓN PRIMARIA Nº1 BARTOLOME MITRE
529,60936400,6805,INSTITUTO SAN JOSE
530,60980500,6371,ESCUELA DE EDUCACIÓN PRIMARIA Nº65 REPUBLICA DE CHILE
531,61077700,6826,JARDÍN DE INFANTES Nº906 ROSARIO VERA PEÑALOZA
532,61079400,6035,JARDÍN DE INFANTES MUNICIPAL Nº8 VILLA OYUELA
533,61176600,6805,ESCUELA SECUNDARIA Nº3 LA RECONQUISTA
534,61178800,6721,CENTRO DE ADULTOS Nº703
535,61267600,6412,JARDÍN DE INFANTES PADRE PEDRO LEONARDI
536,61300900,6568,JARDÍN DE INFANTES DUENDECITO ROJO
537,61316200,6490,ESCUELA DE EDUCACIÓN PRIMARIA Nº92 2 DE ABRIL
538,61459200,6308,ESCUELA DE EDUCACIÓN PRIMARIA Nº15 PAULA ALBARRACIN
539,61511500,6427,CENTRO DE FORMACION PROFESIONAL Nº403
540,61559100,6490,DR. ENRIQUE ROMERO BREST
541,61559300,6805,INSTITUTO DEL SOL
542,61596900,6658,JARDÍN DE INFANTES ITALO ARGENTINO SAN MAURO
543,61611400,6658,ESCUELA ITALO-ARGENTINA SAN MAURO
544,61624200,6357,COLEGIO CARALUDME
545,61639400,6655,CENTRO DE EDUCACION FISICA Nº136
546,61740000,6274,ESCUELA DE EDUCACIÓN SECUNDARIA Nº45
547,61772100,6441,ESCUELA DE EDUCACIÓN SECUNDARIA Nº76
548,61818500,6568,ESCUELA DE EDUCACIÓN SECUNDARIA Nº51
549,61860100,6028,ESCUELA DE EDUCACIÓN SECUNDARIA Nº27
550,61979000,6560,ESCUELA DE EDUCACIÓN SECUNDARIA Nº45
551,62043201,6063,ANEXO I DE ESCUELA DE EDUCACIÓN SECUNDARIA Nº5
552,62045200,6490,ESCUELA DE EDUCACIÓN SECUNDARIA Nº52
553,62049300,6532,JARDÍN MATERNAL MUNICIPAL
554,62080400,6568,JARDÍN MATERNAL EL REDONDEL
555,62127600,6819,JARDÍN DE INFANTES RURAL Nº3
556,62141300,6742,JARDÍN DE INFANTES RURAL Nº1
557,62165600,6574,JARDÍN DE INFANTES RURAL Nº7
558,62168400,6679,JARDÍN DE INFANTES RURAL Nº7
559,62175800,6427,JARDÍN DE INFANTES Nº1014
560,62196500,6805,COLEGIO SANTA JULIA
561,62246400,6260,INSTITUTO EDUCACIONAL INTI-HUASI
562,62280700,6266,COLEGIO ALTO LOS ROBLES
563,62287600,6126,ESCUELA DE EDUCACIÓN SECUNDARIA Nº12
564,62300900,6568,"COLEGIO LEONES, EL PALOMAR CENTRO"
565,62320203,6644,EXTENSIÓN DEL INSTITUTO SUPERIOR DE FORMACIÓN TÉCNICA N°213 DE ENSENADA
566,62324000,6105,CENTRO DE EDUCACIÓN FÍSICA Nº0158
567,62347900,6763,ESCUELA DE EDUCACIÓN SECUNDARIA Nº24
568,62348800,6434,JARDÍN DE INFANTES Nº946
569,62426400,6343,JARDÍN DE INFANTES Nº905
570,62427500,6070,ESCUELA DE EDUCACIÓN SECUNDARIA Nº12
571,100002800,10049,COLEGIO PRIVADO SRA. DEL VALLE
572,100038200,10056,ESCUELA N° 17 MARÍA ISOLINA ARÉVALO
573,100068606,10049,JIN N°6 - ANEXO 06 EN ESCUELA PRIMARIA N°198
574,100082404,10049,JIN N°38 - ANEXO 4 EN ESCUELA PRIMARIA N°126 BARRIO APOLO
575,100086600,10014,ESCUELA SECUNDARIA RURAL N°4
576,140020100,14119,ESCUELA SAN ROQUE
577,140046700,14014,J.DE INF. 20 DE JUNIO
578,140059400,14098,CONGRESO DE TUCUMAN
579,140071306,14028,C.E.N.M.A. CRUZ DEL EJE ANEXO SEDE PASO VIEJO
580,140080600,14049,VICENTE LOPEZ Y PLANES
581,140105500,14147,RICARDO GUTIERREZ
582,140110600,14140,I.P.E.M.y T. Nº 286 DOMINGO FAUSTINO SARMIENTO
583,140119200,14042,CONSTANCIO C. VIGIL
584,140222800,14014,ESCRIBANO OSCAR SOTO LOPEZ
585,140291101,14112,ESC. NORMAL SUPERIOR JUAN BAUTISTA ALBERDI ANEXO VILLA MARIA DE RIO SECO
586,140295200,14007,J.DE INF. GRAL. SAN MARTIN
587,140303801,14140,J.DE INF. JOSE MARIA PAZ - ANEXO DE PLAZA LUXARDO
588,140365000,14126,I.P.E.M. Nº 285 JOSE GABRIEL BROCHERO
589,140371300,14028,INSTITUTO DE LA FAMILIA AGRICOLA
590,140430400,14014,COLEGIO  SANTA ANA
591,140456500,14161,J.DE INF. C/ORIENT.MUSICAL ARTE NUEVO
592,140476400,14098,J.DE INF. JUAN BAUTISTA ALBERDI
593,140560500,14014,I.P.E.T. N° 404
594,140569800,14126,ESCUELA EXPERIMENTAL CON ENFASIS EN TECNOLOGIAS DE LA INFORMACION Y LA COMUNICACION
595,180040600,18119,COLEGIO SECUNDARIO CORONEL. SIMEON PAYBA
596,180090802,18098,J.I.N. Nº 5 ROJHAIJHU CUI - ESC.Nº 610 JORGE T.PALACIOS
597,180098400,18119,ESCUELA TECNICA AMALIA DEL VALLE HERRERA DE AGUIRRE
598,180117102,18140,EXTENSION AULICA QUE FUNCIONA EN LA ESCUELA N° 761 (ESC. NORMAL MARTIN M. DE GUEMES)
599,180158200,18021,ESCUELA JARDIN DE INFANTES Nº 31 LAS SEMILLITAS DEL CENTENARIO
600,180174000,18021,ESCUELA JARDIN DE INFANTES Nº 42
601,180174801,18091,J.I.N. Nº 66 - ESCUELA Nº 457
602,180179701,18147,EXTENSION AULICA QUE FUNCIONA EN LA ESCUELA Nº 555 (COLEGIO SEC.19 DE ABRIL)
603,220042000,22028,U.E.G.P Nº 57 (UEP Nº 57) FRAY MAMERTO ESQUIU
604,220043105,22098,E.P.A Nº 29 - MARIANO MORENO
605,220092300,22014,E.E.P. Nº 97 - JUAN HIPOLITO VIEYTES
606,220100500,22140,E.E.P. Nº 706 - ESTANISLAO LOPEZ
607,220109700,22056,U.E.G.P Nº 56 (UEP Nº 56) CARLOS B. ENRIQUEZ
608,220114100,22021,U.E.G.P Nº 54 (UEP Nº 54) NUESTRA SEÑORA DE LA MISERICORDIA
609,220119300,22154,E.E.P. Nº 579 - PEDRO I.DE CASTRO BARROS
610,220147300,22126,JARDIN DE INFANTES Nº 124 - MARIA ROSSO DE DELLAMEA
611,220181700,22140,E.E.P. Nº 1030 - GOBERNADOR ROY ABELARDO NIKISCH
612,220212600,22007,E.E.S. Nº 148 - MAESTRA SARA NOEMI FARIAS
613,220235100,22140,E.P.G.S. Nº 2 (INICIAL)
614,260011600,26035,Rifleros Del Chubut
615,260048200,26077,CENTRO DE ESTIMULACIÓN TEMPRANA COMIENZOS
616,260074900,26014,CTRO. DE SERV. ALTER. Y COMPL. 564
617,300015300,30015,DAMIAN P GARAT 36
618,300017900,30098,MISIA CLEMENTINA 37
619,300055300,30091,PRIV. NIÑO DIOS 144
620,300135100,30098,PRIV. MARIA AUXILIADORA 108
621,300154400,30056,TOMAS DE ROCAMORA 3
622,300182601,30084,ANEXO VILLA ALMENDRAL ALBERTO GERCHUNOFF NOCT. 157
623,300201300,30035,MBURUCUYA 18
624,300230319,30113,CENTRO FORMACION PROFESIONAL 420
625,300330120,30098,CENTRO FORMACION PROFESIONAL 228
626,300330203,30113,CENTRO EDUCATIVO 65
627,340025300,34035,EPEP Nº 100 FOLRENCIO PENZA
628,340047301,34014,JARDIN DE INFANTES SAN LUIS REY DE FATIMA ANEXO 1
629,340059000,34014,ISFD EN EDUCACIÓN FÍSICA
630,340069600,34049,EJI Nº 13 RAYITO DE SOL
631,340087500,34007,ESCUELA EVANGELICA PRIVADA MISION NOE
632,380005500,38021,ESCUELA N 111 SAN FRANCISCO DE ALAVA
633,380041400,38035,ESCUELA N 40  9 DE JULIO
634,380044900,38063,ESCUELA N 95 ALTE GUILLERMO BROWN
635,380045000,38014,ESCUELA N 386 LATINOAMERICA
636,380081401,38035,"INSTITUTO SUPERIOR EN FORMACIÓN, CAPACITACIÓN Y SUPERACIÓN PROFESIONAL LIC MIRYAM BEATRIZ GLOSS"
637,420026000,42021,J.I.N. Nº 7 en Escuela Nº 219 -Cabecera- ¨Amuyen¨
638,420050200,42021,Centro de Estimulación y Aprendizaje Temprano María Cristina Razulk de Gazia
639,420102603,42105,Extensión Aulica Nº 3 en Speluzzi de la Escuela para Adultos Nº 8
640,460012000,46049,ESC.N°004 PROVINCIA DE CORDOBAJ.C.
641,460082602,46091,COLEGIO SECUNDARIO PROVINCIAL EL CADILLO  (ESC.N°272 V.LOPEZ)
642,500007400,50028,INSTITUTO SAGRADA FAMILIA
643,500016400,50049,FRANCISCO JAVIER MOYANO
644,500066200,50105,MANOS SOLIDARIAS
645,500079902,50049,FELIX DARDO PALORMA
646,500229900,50021,C.E.B.J.A. Nº 3-238
647,500241603,50049,ESCUELA N° 6-065 CENTRO DE CAPACITACIÓN PARA EL TRABAJO
648,500289500,50077,COLORIN COLORADO
649,540057200,54007,INST. SANTA BARBARA
650,540069900,54084,ESC. Nº 607 (F.J.C.)
651,540075000,54014,ESC. Nº 471: PROVINCIA DE CHUBUT
652,540080600,54119,ESC. Nº 192
653,540097300,54042,ESC. Nº 666
654,540133900,54007,ESC. Nº 853  RENÉ FAVALORO
655,540155900,54028,C.E.P. Nº 53
656,540198605,54014,NENI Nº 2090 (Ext. ESC. Nº 496)
657,540203000,54098,INST. E.I.B. SANTA MARÍA (Ex Aula Sat. Nº 01: INST. INT. BILINGÜE PADRE JOSE MARX)
658,580005800,58035,ESCUELA SUPERIOR DE BELLAS ARTES MANUEL BELGRANO
659,580008700,58098,ESCUELA PRIMARIA  55 CTE LUIS PIEDRABUENA
660,620014700,62042,ESCUELA PRIMARIA NRO.242 JOSE PEDRO GOENAGA
661,620014900,62007,ESCUELA PRIMARIA NRO. 30 ELISEO SCHIERONI
662,620025300,62077,JARDIN DE INFANTES INDEPENDIENTE NRO. 41
663,620028100,62007,ESCUELA SECUNDARIA RIO NEGRO PAULO VI
664,620086100,62021,JARDIN MATERNAL Y DE INFANTES COLORIN COLORADO
665,620101430,62091,CENTRO EDUCATIVO PARA JOVENES Y ADULTOS
666,660043600,66028,ESCUELA ESPECIAL DOMICILIARIA DR.OSCAR H.COSTAS EX N° 97
667,660045100,66042,DR. BERNARDO FRIAS EX N° 569
668,660062900,66126,NUCLEO EDUCATIVO ESCUELA 25 DE MAYO EX N°166
669,660152900,66126,COLEGIO SECUNDARIO Nº 5198
670,700057600,70126,COMANDANTE TOMÁS ESPORA EMER
671,700070900,70007,ESCUELA TÉCNICA DE CAPACITACIÓN LABORAL SOFÍA LEONOR DE KLAPPENBACH
672,700090100,70084,ESCUELA DE EDUCACIÓN PRIMARIA NUEVO CUYO TURNO MAÑANA
673,700116300,70084,COLEGIO DE EDUCACIÓN INICIAL JELÚ
674,740042701,74049,ESC. N° 395 GRANADERO VICTORIANO CONCHA
675,740047800,74035,ESC. N° 411  PROFESORA CARMEN VERA ARENAS DE SAN JUAN
676,740065671,74063,ESCUELA PUBLICA DIGITAL ADULTOS N°67 LA VERTIENTE
677,740071000,74042,ESCUELA DE NIVEL INICIAL Nº 9 SEÑORA CHABELA
678,780039300,78021,JARDÍN DE INFANTES Nº 70
679,820003300,82084,ESCUELA ESP. PART. INC. NRO 1294 SANTA CLARA
680,820005801,82070,ANEXO I - E.E.M.P.A. NRO 1278
681,820095603,82084,GRADO RADIAL II - ESCUELA NOCTURNA NRO 29
682,820159800,82084,ESCUELA NRO 1315 ITATI DE CORRIENTES
683,820182500,82084,ESCUELA PART. INC. NRO 1072 NUESTRA SRA. DEL ROSARIO
684,820186700,82063,ESCUELA PART. INC. NRO 1291 LEONARDO DA VINCI
685,820221800,82049,ESCUELA PART. INC. NRO 1384 DANTE ALIGHIERI
686,820253304,82084,GRADO RADIAL IV - ESCUELA NOCTURNA NRO 65
687,820259100,82021,ESCUELA NRO 1213 COMUNIDAD ORGANIZADA
688,820302701,82084,C.E.P.A. NRO 154
689,820303900,82126,E.E.S. ORIENTADA PART. INC. NRO 8080 JUAN BAUTISTA ALBERDI
690,820315100,82098,E.E. TÉCNICO PROFESIONAL Y SECUNDARIA ORIENTADA NRO 314
691,820324003,82056,C.E.R. NRO 377 ROSARIO VERA PEÑALOZA
692,820346901,82084,GRADO RADIAL I - ESCUELA NOCTURNA NRO 73
693,820385900,82126,CENTRO DE EDUCACION FISICA NRO 41
694,820419000,82084,CENTRO EDUCATIVO NRO 1468 VIDA
695,820466000,82119,E.E.TÉCNICO PROFESIONAL NRO 712 - TEMINALIDAD ELECTRÓNICA
696,860056700,86056,ESCUELA Nº353
697,860080600,86070,ESCUELA N° 415
698,860173000,86049,CENTRO DE EDUCACION BASICA DE ADULTOS N° 005
699,860173600,86049,CENTRO DE EDUCACION BASICA DEL ADULTO N.001
700,860180900,86049,ESCUELA DE FORMACION PROFESIONAL Y CAPACITACION LABORAL N° 36
701,860189500,86035,COLEGIO AGROTECNICO LA GRANJA - SEDE AGRUPAMIENTO Nº 86108
702,860198207,86105,AGRUPAMIENTO Nº 86143 ESC Nº 558
703,860206500,86070,AGRUPAMIENTO Nº 86112  SEDE ESC Nº 927
704,900061000,90084,ESC. N° 253 - ESTADO DE ISRAEL
705,900071900,90021,ESC. AMALIA PREBISCH DE PIOSSEK
706,900073500,90084,ESC. MUTUAL POLICIAL
707,900089600,90070,ESC. SUPERIOR DE COMERCIO GENERAL JOSE DE SAN MARTIN
708,900177000,90021,ESC. AGROTECNICA DE GASTONA SUD
709,900177553,90119,C.E.F.P. N° 2-170
710,900177632,90007,C.E.F.P. N° 2-107
711,900177643,90098,C.E.F.P. N° 2-148
712,900192400,90014,ESC. SECUNDARIA BANDA DEL RIO SALI
713,900194002,90021,C.D.I.C. CONCEPCION SUR
714,900202400,90014,ESC. SECUNDARIA GENERAL ARENALES
715,900217901,90098,ESC. SECUNDARIA DE LARA
716,940012800,94014,ESCUELA PROVINCIAL Nº  6 - PROVINCIA DE ENTRE RIOS
717,60040400,6218,ESCUELA DE EDUCACIÓN PRIMARIA Nº16 JULIO ARGENTINO ROCA
718,60170201,6028,CENTRO DE ADULTOS Nº722/07
719,60174200,6476,ESCUELA DE EDUCACIÓN PRIMARIA Nº14 JOSÉ MARÍA RIGLOS
720,60199100,6511,ESCUELA DE EDUCACIÓN PRIMARIA Nº18 EMILIO V. ALAVEDRA
721,60241000,6490,INSTITUTO JUAN XXIII
722,60390900,6861,ESCUELA DE EDUCACIÓN PRIMARIA Nº15 ESTANISLAO SEVERO ZEBALLOS
723,60404000,6035,ESCUELA DE EDUCACIÓN PRIMARIA Nº41 GENERAL JUAN LAVALLE
724,60436100,6105,ESCUELA DE EDUCACIÓN PRIMARIA Nº4 FORTIN SAN CARLOS
725,60556802,6413,CENTRO EDUCATIVO DE NIVEL SECUNDARIO N°452 - EXTENSIÓN 2
726,60568300,6410,JARDÍN DE INFANTES AMERICANO
727,60622100,6441,ESCUELA DE EDUCACIÓN PRIMARIA Nº75 DR. ANTONIO P. QUIJANO
728,60627700,6410,ESCUELA GENERAL MANUEL BELGRANO
729,60703700,6805,COLEGIO DE LA RECONQUISTA
730,60718600,6224,ESCUELA DE EDUCACIÓN PRIMARIA Nº25 MARTÍN MIGUEL DE GÜEMES
731,60720000,6568,ESCUELA DE EDUCACIÓN PRIMARIA Nº50 AERONAUTICA ARGENTINA
732,60759000,6028,ESCUELA DE EDUCACIÓN PRIMARIA Nº66 CIUDAD DE BUENOS AIRES
733,60878400,6063,JARDÍN DE INFANTES Nº911 CONSTANCIO VIGIL
734,60890700,6441,ESCUELA DE EDUCACIÓN SECUNDARIA Nº3 NACIONES UNIDAS
735,60958600,6532,ESCUELA DE EDUCACIÓN PRIMARIA Nº2 GENERAL JOSÉ DE SAN MARTIN
